Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
2201.359	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2245.312	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2255.656	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2255.953	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Subordinate	Chases female	Aggressive		POINT
2259.667	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2263.756	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases male	Aggressive		POINT
2263.756	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2423.375	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2448.914	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2451.752	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2459.556	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases male	Aggressive		POINT
2459.556	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
2472.378	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2597.753	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Entry/exit pot	Reproductive		POINT
2621.303	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Entry/exit pot	Reproductive		POINT
2673.079	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX040560.MP4	3356.39	29.97	Dominant	Chases female	Aggressive		POINT
2911.063	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX050560.MP4	3356.39	29.97	Subordinate	Flee	Other		POINT
3270.927	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX050560.MP4	3356.39	29.97	Dominant	Bite	Aggressive		POINT
3320.476	C:/Users/Kimberly/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2A/Videos/GX050560.MP4	3356.39	29.97	Dominant	Entry/exit pot	Reproductive		POINT
