Observation id	Daniel_Dyad10_A2B							
2747.626	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2757.166	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Chases Female	Aggressive		POINT
2761.416	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Bite	Aggressive		POINT
2784.219	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2796.046	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2798.254	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH040551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2831.253	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
2831.253	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2831.253	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2888.504	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
2893.792	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
2901.835	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Male	Aggressive		POINT
2901.835	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
2949.910	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
2978.257	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
3021.183	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
3046.620	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Subordinate	Flee	Other		POINT
3078.993	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
3079.260	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
3087.987	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
3115.507	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
3146.759	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
3160.101	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
3166.809	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Bite	Aggressive		POINT
3235.257	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
3297.060	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
3298.005	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Foraging	Other		POINT
3306.004	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Chases Female	Aggressive		POINT
3314.469	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
3321.466	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
3330.466	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
3352.970	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
3383.469	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Blue/A2B/Videos/GH050551.MP4	3389.300	59.94	Dominant	Entry /Exit Pot	Reproductive		POINT
