Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
2569.267	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2590.688	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2614.018	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2618.883	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2619.366	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2628.771	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2677.825	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2678.835	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2685.6	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases male	Aggressive		POINT
2685.6	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2693.587	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2708.99	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Foraging	Other		START
2714.178	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2714.178	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Foraging	Other		STOP
2719.617	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2795.851	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Chases male	Aggressive		POINT
2795.851	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2796.827	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
2811.457	230418_Dyad11\Blue\A2C\Videos\GX040552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
2985.982	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
2986.898	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Chases male	Aggressive		POINT
2988.302	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
3003.203	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
3050.447	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Bite female	Reproductive		POINT
3068.148	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
3078.075	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Bite female	Reproductive		POINT
3089.935	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
3109.468	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
3123.404	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Chases female	Aggressive		POINT
3125.939	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Bite female	Reproductive		POINT
3126.957	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Bite female	Reproductive		POINT
3129.076	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Chases female	Aggressive		POINT
3132.624	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
3134.294	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Chases male	Aggressive		POINT
3135.716	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
3147.107	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
3189.35	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
3191.349	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Chases male	Aggressive		POINT
3192.322	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
3196.377	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Bite female	Reproductive		POINT
3196.855	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
3210.635	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Chases female	Aggressive		POINT
3231.358	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
3271.468	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
3272.369	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Chases female	Aggressive		POINT
3437.099	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
3440.737	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Subordinate	Flee	Other		POINT
3440.901	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Chases male	Aggressive		POINT
3450.414	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		START
3538.101	230418_Dyad11\Blue\A2C\Videos\GX050552.MP4	3538.535	59.94005994	Dominant	Foraging	Other		STOP
