Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1317.169	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Subordinate	Bite female	Reproductive		POINT
1338.69	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1348.704	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
1349.173	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
1394.744	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX020559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1423.804	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1428.281	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1476.302	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1481.087	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1538.644	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1559.418	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
1630.189	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1727.333	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1772.626	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1795.91	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1810.171	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Subordinate	Bite female	Reproductive		POINT
1815.675	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1840.197	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1844.944	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1853.457	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1883.489	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
1981.334	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
1984.589	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
